sample_id,text,label,device_type,specialty,supervision_stage,event_time,source_unit,data_source
synthetic_v1_记录台账不规范_0027,GIS设备异常处置单未签字确认检查明细，扫描件质量较差,记录台账不规范,GIS设备,一次设备,试验检测,2024-03-19,营销运维班,synthetic_v1
synthetic_v1_标准执行不到位_0183,检修验收过程中断路器周期要求抽检比例低于抽检口径，导致执行口径不一致,标准执行不到位,断路器,一次设备,检修验收,2024-05-24,营销运维班,synthetic_v1
synthetic_v1_记录台账不规范_0178,断路器在检修验收环节操作记录仅保留结论时间戳，扫描件质量较差,记录台账不规范,断路器,一次设备,检修验收,2024-02-22,基建项目部,synthetic_v1
synthetic_v1_试验检测缺失_0155,现场检查发现断路器预防性试验未覆盖关键项目，未见补测安排,试验检测缺失,断路器,一次设备,试验检测,2024-11-07,运检一班,synthetic_v1
synthetic_v1_标准执行不到位_0044,交接验收过程中开关柜周期要求未落实审核流程，与标准要求存在偏差,标准执行不到位,开关柜,配电,交接验收,2024-10-19,继保班,synthetic_v1
synthetic_v1_标准执行不到位_0005,试验检测过程中GIS设备双签要求简化处理填报要求，导致执行口径不一致,标准执行不到位,GIS设备,一次设备,试验检测,2025-01-30,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0096,投运验收过程中开关柜功能验收未组织必要见证资料，会议纪要未见异议记录,验收把关不严,开关柜,配电,投运验收,2024-05-05,设备管理部,synthetic_v1
synthetic_v1_记录台账不规范_0018,土建专业接地网操作记录未填写处理依据，台账完整性不足,记录台账不规范,接地网,土建,现场检查,2024-03-15,设备检修部,synthetic_v1
synthetic_v1_验收把关不严_0103,定期检验过程中继电保护装置工程验收未完成复验即关键试验结果，未形成风险复核闭环,验收把关不严,继电保护装置,二次设备,定期检验,2025-03-24,设备检修部,synthetic_v1
synthetic_v1_试验检测缺失_0060,二次设备专业二次回路专项复验仅完成部分重点测点，且原始记录无说明,试验检测缺失,二次回路,二次设备,运行维护,2024-11-03,运维二班,synthetic_v1
synthetic_v1_标准执行不到位_0187,隐蔽验收过程中接地网判定规则执行频次低于抽检口径，仍按历史经验执行,标准执行不到位,接地网,土建,隐蔽验收,2025-05-18,配电工程部,synthetic_v1
synthetic_v1_验收把关不严_0199,到货验收过程中配电自动化终端投运验收未完成复验即专项复验，关键见证点缺失,验收把关不严,配电自动化终端,配电,到货验收,2025-03-30,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0171,开关柜隐蔽验收仅抽查专项复验，会议纪要未见异议记录,验收把关不严,开关柜,配电,投运验收,2024-04-03,运维二班,synthetic_v1
synthetic_v1_试验检测缺失_0028,试验检测过程中电缆线路核容试验缺少全部间隔，且原始记录无说明,试验检测缺失,电缆线路,输电,试验检测,2025-04-29,营销运维班,synthetic_v1
synthetic_v1_试验检测缺失_0177,计划管理过程中电能表核容试验未开展高风险回路，现场未提供替代依据,试验检测缺失,电能表,营销,计划管理,2025-01-11,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0105,隐蔽验收过程中接地网原始记录仅保留结论责任人信息，无法支撑后续追溯,记录台账不规范,接地网,土建,隐蔽验收,2024-01-21,设备管理部,synthetic_v1
synthetic_v1_验收把关不严_0054,现场检查发现电能表投运验收仅抽查关键风险点，未形成风险复核闭环,验收把关不严,电能表,营销,抽检监督,2024-06-08,输电运检室,synthetic_v1
synthetic_v1_试验检测缺失_0108,到货验收过程中配电自动化终端耐压试验漏做关键项目，未见补测安排,试验检测缺失,配电自动化终端,配电,到货验收,2024-08-04,变电运维站,synthetic_v1
synthetic_v1_记录台账不规范_0097,继电保护装置在运行操作环节异常处置单漏填复验结论，整改闭环信息缺失,记录台账不规范,继电保护装置,二次设备,运行操作,2024-04-01,配电工程部,synthetic_v1
synthetic_v1_验收把关不严_0147,试验检测过程中断路器隐蔽验收未完成复验即关键风险点，仍出具通过意见,验收把关不严,断路器,一次设备,试验检测,2025-04-13,设备管理部,synthetic_v1
synthetic_v1_标准执行不到位_0172,现场检查发现电能表双签要求简化处理抽检口径，现场人员解释依据不充分,标准执行不到位,电能表,营销,抽检监督,2024-12-22,检修中心,synthetic_v1
synthetic_v1_标准执行不到位_0026,电缆线路作业流程抽检比例低于验收规则，导致执行口径不一致,标准执行不到位,电缆线路,输电,检修验收,2025-06-22,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0110,电能表投运验收未核对专项复验，验收把关流于形式,验收把关不严,电能表,营销,计划管理,2024-02-02,检修中心,synthetic_v1
synthetic_v1_试验检测缺失_0122,避雷器功能校验漏做重点测点，且原始记录无说明,试验检测缺失,避雷器,一次设备,试验检测,2024-05-14,设备管理部,synthetic_v1
synthetic_v1_试验检测缺失_0197,营销专业电能表预防性试验未覆盖全部间隔，且原始记录无说明,试验检测缺失,电能表,营销,抽检监督,2024-06-03,输电运检室,synthetic_v1
synthetic_v1_标准执行不到位_0195,运行维护过程中二次回路双签要求抽检比例低于验收规则，与标准要求存在偏差,标准执行不到位,二次回路,二次设备,运行维护,2024-10-23,试验班,synthetic_v1
synthetic_v1_验收把关不严_0151,GIS设备在设备检修环节联动验收未覆盖必要见证资料，验收把关流于形式,验收把关不严,GIS设备,一次设备,设备检修,2025-06-17,配电工程部,synthetic_v1
synthetic_v1_标准执行不到位_0186,现场检查发现电能表最新标准条款仍沿用抽检口径，导致执行口径不一致,标准执行不到位,电能表,营销,轮换验收,2025-05-11,运检一班,synthetic_v1
synthetic_v1_标准执行不到位_0054,现场检查发现接地网判定规则抽检比例低于审核流程，导致执行口径不一致,标准执行不到位,接地网,土建,隐蔽验收,2024-04-05,基建项目部,synthetic_v1
synthetic_v1_记录台账不规范_0029,避雷器在异常处置环节原始记录未填写复验结论，台账完整性不足,记录台账不规范,避雷器,一次设备,异常处置,2024-01-03,设备管理部,synthetic_v1
synthetic_v1_试验检测缺失_0079,电缆线路在试验检测环节耐压试验未开展全部间隔，未见补测安排,试验检测缺失,电缆线路,输电,试验检测,2024-01-28,配电工程部,synthetic_v1
synthetic_v1_记录台账不规范_0132,二次设备专业防误闭锁装置检测报告仅保留结论时间戳，台账完整性不足,记录台账不规范,防误闭锁装置,二次设备,联调联试,2024-07-29,检修中心,synthetic_v1
synthetic_v1_标准执行不到位_0105,一次设备专业断路器现行标准抽检比例低于验收规则，仍按历史经验执行,标准执行不到位,断路器,一次设备,缺陷处理,2025-04-12,配电工程部,synthetic_v1
synthetic_v1_试验检测缺失_0075,主变压器在试验检测环节耐压试验仅完成部分关键项目，现场未提供替代依据,试验检测缺失,主变压器,一次设备,试验检测,2025-02-02,配电工程部,synthetic_v1
synthetic_v1_试验检测缺失_0044,现场检查发现接地网专项复验缺少关键项目，与现行标准要求不符,试验检测缺失,接地网,土建,整改复验,2024-04-16,试验班,synthetic_v1
synthetic_v1_验收把关不严_0140,电能表在轮换验收环节投运验收未覆盖全量回路，未形成风险复核闭环,验收把关不严,电能表,营销,轮换验收,2024-12-17,运检一班,synthetic_v1
synthetic_v1_记录台账不规范_0157,二次回路操作记录时间不一致关键字段，台账完整性不足,记录台账不规范,二次回路,二次设备,技改验收,2024-10-25,变电运维站,synthetic_v1
synthetic_v1_标准执行不到位_0071,现场检查发现电缆线路周期要求仍沿用验收规则，相关班组未完成切换宣贯,标准执行不到位,电缆线路,输电,试验检测,2024-11-22,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0010,现场检查发现直流系统操作记录未填写检查明细，台账完整性不足,记录台账不规范,直流系统,二次设备,运维监督,2024-05-26,变电运维站,synthetic_v1
synthetic_v1_验收把关不严_0017,接地网检修验收未核对全量回路，关键见证点缺失,验收把关不严,接地网,土建,隐蔽验收,2024-06-02,继保班,synthetic_v1
synthetic_v1_记录台账不规范_0072,开关柜在到货验收环节检测报告未签字确认责任人信息，无法支撑后续追溯,记录台账不规范,开关柜,配电,到货验收,2025-01-30,运检一班,synthetic_v1
synthetic_v1_验收把关不严_0162,GIS设备在交接验收环节工程验收未覆盖专项复验，验收把关流于形式,验收把关不严,GIS设备,一次设备,交接验收,2025-05-16,设备检修部,synthetic_v1
synthetic_v1_验收把关不严_0149,土建专业接地网联动验收未核对全量回路，仍出具通过意见,验收把关不严,接地网,土建,隐蔽验收,2024-11-05,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0001,配电专业配电自动化终端巡检台账未签字确认责任人信息，扫描件质量较差,记录台账不规范,配电自动化终端,配电,运行维护,2024-08-11,配电工程部,synthetic_v1
synthetic_v1_验收把关不严_0031,GIS设备在设备检修环节检修验收未覆盖必要见证资料，会议纪要未见异议记录,验收把关不严,GIS设备,一次设备,设备检修,2025-01-19,运检一班,synthetic_v1
synthetic_v1_记录台账不规范_0053,架空线路异常处置单未签字确认检查明细，整改闭环信息缺失,记录台账不规范,架空线路,输电,日常巡检,2024-10-29,继保班,synthetic_v1
synthetic_v1_记录台账不规范_0193,二次设备专业防误闭锁装置检测报告漏填责任人信息，不满足留痕管理要求,记录台账不规范,防误闭锁装置,二次设备,改造验收,2024-08-13,设备管理部,synthetic_v1
synthetic_v1_试验检测缺失_0190,二次设备专业直流系统预防性试验漏做全部间隔，与现行标准要求不符,试验检测缺失,直流系统,二次设备,试验检测,2025-03-03,配电工程部,synthetic_v1
synthetic_v1_标准执行不到位_0029,开关柜在交接验收环节作业流程简化处理巡检周期，现场人员解释依据不充分,标准执行不到位,开关柜,配电,交接验收,2024-02-15,检修中心,synthetic_v1
synthetic_v1_标准执行不到位_0138,一次设备专业GIS设备最新标准条款仍沿用验收规则，导致执行口径不一致,标准执行不到位,GIS设备,一次设备,交接验收,2024-06-01,设备管理部,synthetic_v1
synthetic_v1_试验检测缺失_0078,现场检查发现直流系统交接试验超周期仍未实施全部间隔，未见补测安排,试验检测缺失,直流系统,二次设备,日常巡检,2025-02-18,变电运维站,synthetic_v1
synthetic_v1_验收把关不严_0072,营销专业电能表检修验收未组织全量回路，会议纪要未见异议记录,验收把关不严,电能表,营销,计划管理,2024-06-14,运维二班,synthetic_v1
synthetic_v1_标准执行不到位_0103,电缆线路双签要求仍沿用验收规则，仍按历史经验执行,标准执行不到位,电缆线路,输电,试验检测,2024-06-02,基建项目部,synthetic_v1
synthetic_v1_验收把关不严_0185,现场检查发现GIS设备联动验收资料未齐套即全量回路，会议纪要未见异议记录,验收把关不严,GIS设备,一次设备,试验检测,2024-10-21,营销运维班,synthetic_v1
synthetic_v1_验收把关不严_0063,计划管理过程中电能表联动验收未核对专项复验，未形成风险复核闭环,验收把关不严,电能表,营销,计划管理,2024-10-03,营销运维班,synthetic_v1
synthetic_v1_试验检测缺失_0058,现场检查发现架空线路功能校验超周期仍未实施关键项目，现场未提供替代依据,试验检测缺失,架空线路,输电,缺陷管理,2024-02-15,试验班,synthetic_v1
synthetic_v1_标准执行不到位_0180,现场检查发现接地网周期要求抽检比例低于验收规则，仍按历史经验执行,标准执行不到位,接地网,土建,隐蔽验收,2024-11-16,设备管理部,synthetic_v1
synthetic_v1_记录台账不规范_0137,试验检测过程中主变压器操作记录未填写时间戳，整改闭环信息缺失,记录台账不规范,主变压器,一次设备,试验检测,2024-04-01,变电运维站,synthetic_v1
synthetic_v1_试验检测缺失_0132,电能表在计划管理环节功能校验仅完成部分关键项目，未见补测安排,试验检测缺失,电能表,营销,计划管理,2024-04-12,设备检修部,synthetic_v1
synthetic_v1_记录台账不规范_0040,主变压器在大修验收环节验收问题清单漏填关键字段，扫描件质量较差,记录台账不规范,主变压器,一次设备,大修验收,2024-05-13,变电运维站,synthetic_v1
synthetic_v1_记录台账不规范_0151,主变压器在状态监测环节巡检台账未签字确认处理依据，整改闭环信息缺失,记录台账不规范,主变压器,一次设备,状态监测,2025-01-22,继保班,synthetic_v1
synthetic_v1_试验检测缺失_0144,现场检查发现开关柜预防性试验漏做必要工况，与现行标准要求不符,试验检测缺失,开关柜,配电,交接验收,2025-02-09,运检一班,synthetic_v1
synthetic_v1_验收把关不严_0027,现场检查发现电缆线路功能验收未完成复验即全量回路，仍出具通过意见,验收把关不严,电缆线路,输电,试验检测,2025-03-17,变电运维站,synthetic_v1
synthetic_v1_验收把关不严_0050,功能验收过程中配电自动化终端联动验收未完成复验即关键风险点，会议纪要未见异议记录,验收把关不严,配电自动化终端,配电,功能验收,2024-12-27,配电工程部,synthetic_v1
synthetic_v1_试验检测缺失_0130,直流系统在运维监督环节耐压试验漏做全部间隔，且原始记录无说明,试验检测缺失,直流系统,二次设备,运维监督,2024-02-14,配电工程部,synthetic_v1
synthetic_v1_记录台账不规范_0168,架空线路在日常巡检环节检测报告仅保留结论检查明细，扫描件质量较差,记录台账不规范,架空线路,输电,日常巡检,2025-03-03,变电运维站,synthetic_v1
synthetic_v1_记录台账不规范_0089,电能表在抽检监督环节检测报告缺少处理依据，台账完整性不足,记录台账不规范,电能表,营销,抽检监督,2024-09-21,检修中心,synthetic_v1
synthetic_v1_记录台账不规范_0148,试验检测过程中直流系统验收问题清单未签字确认时间戳，整改闭环信息缺失,记录台账不规范,直流系统,二次设备,试验检测,2024-09-11,营销运维班,synthetic_v1
synthetic_v1_试验检测缺失_0040,二次设备专业二次回路专项复验缺少全部间隔，未见补测安排,试验检测缺失,二次回路,二次设备,技改验收,2024-11-17,继保班,synthetic_v1
synthetic_v1_标准执行不到位_0059,一次设备专业避雷器管理模板简化处理填报要求，相关班组未完成切换宣贯,标准执行不到位,避雷器,一次设备,试验检测,2024-05-27,基建项目部,synthetic_v1
synthetic_v1_试验检测缺失_0065,GIS设备核容试验缺少规定项目，未见补测安排,试验检测缺失,GIS设备,一次设备,交接验收,2024-11-13,变电运维站,synthetic_v1
synthetic_v1_试验检测缺失_0043,继电保护装置核容试验仅完成部分重点测点，现场未提供替代依据,试验检测缺失,继电保护装置,二次设备,定期检验,2024-11-05,设备检修部,synthetic_v1
synthetic_v1_标准执行不到位_0049,继电保护装置周期要求抽检比例低于抽检口径，导致执行口径不一致,标准执行不到位,继电保护装置,二次设备,工程验收,2025-05-05,营销运维班,synthetic_v1
synthetic_v1_试验检测缺失_0147,配电专业配电自动化终端交接试验超周期仍未实施关键项目，导致结果无法满足验收依据,试验检测缺失,配电自动化终端,配电,功能验收,2025-01-08,运检一班,synthetic_v1
synthetic_v1_试验检测缺失_0014,继电保护装置在定期检验环节状态检测超周期仍未实施全部间隔，现场未提供替代依据,试验检测缺失,继电保护装置,二次设备,定期检验,2024-09-26,继保班,synthetic_v1
synthetic_v1_记录台账不规范_0115,投运验收过程中开关柜原始记录仅保留结论复验结论，扫描件质量较差,记录台账不规范,开关柜,配电,投运验收,2024-12-09,检修中心,synthetic_v1
synthetic_v1_验收把关不严_0153,试验检测过程中断路器联动验收未完成复验即必要见证资料，验收把关流于形式,验收把关不严,断路器,一次设备,试验检测,2024-05-21,变电运维站,synthetic_v1
synthetic_v1_记录台账不规范_0015,隐患排查过程中电缆线路异常处置单仅保留结论关键字段，台账完整性不足,记录台账不规范,电缆线路,输电,隐患排查,2024-07-12,设备管理部,synthetic_v1
synthetic_v1_试验检测缺失_0150,现场检查发现防误闭锁装置耐压试验超周期仍未实施重点测点，且原始记录无说明,试验检测缺失,防误闭锁装置,二次设备,改造验收,2024-08-19,检修中心,synthetic_v1
synthetic_v1_标准执行不到位_0137,隐患排查过程中电缆线路作业流程未按填报要求，仍按历史经验执行,标准执行不到位,电缆线路,输电,隐患排查,2024-10-20,试验班,synthetic_v1
synthetic_v1_试验检测缺失_0027,交接验收过程中GIS设备交接试验仅完成部分高风险回路，且原始记录无说明,试验检测缺失,GIS设备,一次设备,交接验收,2024-03-13,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0106,架空线路在缺陷管理环节验收问题清单时间不一致时间戳，扫描件质量较差,记录台账不规范,架空线路,输电,缺陷管理,2024-09-15,继保班,synthetic_v1
synthetic_v1_记录台账不规范_0152,配电自动化终端在运行维护环节异常处置单未签字确认关键字段，台账完整性不足,记录台账不规范,配电自动化终端,配电,运行维护,2024-03-31,设备检修部,synthetic_v1
synthetic_v1_标准执行不到位_0097,继电保护装置判定规则简化处理巡检周期，现场人员解释依据不充分,标准执行不到位,继电保护装置,二次设备,运行操作,2024-01-12,营销运维班,synthetic_v1
synthetic_v1_验收把关不严_0192,避雷器在试验检测环节投运验收资料未齐套即必要见证资料，验收把关流于形式,验收把关不严,避雷器,一次设备,试验检测,2025-05-05,输电运检室,synthetic_v1
synthetic_v1_标准执行不到位_0123,现场检查发现电能表双签要求未按抽检口径，导致执行口径不一致,标准执行不到位,电能表,营销,轮换验收,2024-07-14,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0044,现场检查发现避雷器联动验收仅抽查全量回路，关键见证点缺失,验收把关不严,避雷器,一次设备,异常处置,2024-03-11,运检一班,synthetic_v1
synthetic_v1_验收把关不严_0132,现场检查发现断路器联动验收资料未齐套即必要见证资料，仍出具通过意见,验收把关不严,断路器,一次设备,试验检测,2024-03-25,输电运检室,synthetic_v1
synthetic_v1_验收把关不严_0106,电缆线路联动验收未覆盖专项复验，验收把关流于形式,验收把关不严,电缆线路,输电,检修验收,2024-01-01,设备检修部,synthetic_v1
synthetic_v1_验收把关不严_0090,工程验收过程中继电保护装置投运验收未覆盖图纸一致性，仍出具通过意见,验收把关不严,继电保护装置,二次设备,工程验收,2025-03-24,检修中心,synthetic_v1
synthetic_v1_验收把关不严_0091,主变压器在大修验收环节工程验收资料未齐套即专项复验，会议纪要未见异议记录,验收把关不严,主变压器,一次设备,大修验收,2024-12-16,继保班,synthetic_v1
synthetic_v1_试验检测缺失_0156,断路器在检修验收环节耐压试验超周期仍未实施重点测点，现场未提供替代依据,试验检测缺失,断路器,一次设备,检修验收,2025-01-14,设备检修部,synthetic_v1
synthetic_v1_标准执行不到位_0184,现场检查发现架空线路判定规则执行频次低于验收规则，现场人员解释依据不充分,标准执行不到位,架空线路,输电,竣工验收,2024-07-09,配电工程部,synthetic_v1
synthetic_v1_标准执行不到位_0106,开关柜判定规则未按审核流程，导致执行口径不一致,标准执行不到位,开关柜,配电,到货验收,2024-09-17,配电工程部,synthetic_v1
synthetic_v1_验收把关不严_0061,二次设备专业二次回路功能验收未核对必要见证资料，会议纪要未见异议记录,验收把关不严,二次回路,二次设备,现场作业,2025-03-10,设备检修部,synthetic_v1
synthetic_v1_标准执行不到位_0156,断路器在缺陷处理环节双签要求仍沿用巡检周期，相关班组未完成切换宣贯,标准执行不到位,断路器,一次设备,缺陷处理,2024-06-22,配电工程部,synthetic_v1
synthetic_v1_试验检测缺失_0019,现场检查发现开关柜状态检测缺少关键项目，导致结果无法满足验收依据,试验检测缺失,开关柜,配电,投运验收,2025-05-27,试验班,synthetic_v1
synthetic_v1_试验检测缺失_0086,直流系统耐压试验仅完成部分重点测点，未见补测安排,试验检测缺失,直流系统,二次设备,试验检测,2024-03-18,继保班,synthetic_v1
synthetic_v1_试验检测缺失_0149,电缆线路核容试验未覆盖高风险回路，导致结果无法满足验收依据,试验检测缺失,电缆线路,输电,检修验收,2024-09-20,检修中心,synthetic_v1
synthetic_v1_验收把关不严_0012,电缆线路投运验收资料未齐套即关键风险点，会议纪要未见异议记录,验收把关不严,电缆线路,输电,检修验收,2025-04-25,配电工程部,synthetic_v1
synthetic_v1_记录台账不规范_0009,试验检测过程中避雷器验收问题清单未填写关键字段，扫描件质量较差,记录台账不规范,避雷器,一次设备,试验检测,2024-04-14,运维二班,synthetic_v1
synthetic_v1_记录台账不规范_0092,输电专业架空线路操作记录缺少关键字段，整改闭环信息缺失,记录台账不规范,架空线路,输电,缺陷管理,2024-04-13,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0137,避雷器在试验检测环节检修验收未组织全量回路，关键见证点缺失,验收把关不严,避雷器,一次设备,试验检测,2024-01-25,输电运检室,synthetic_v1
synthetic_v1_标准执行不到位_0016,断路器作业流程简化处理实施步骤，导致执行口径不一致,标准执行不到位,断路器,一次设备,检修验收,2025-05-07,运检一班,synthetic_v1
synthetic_v1_试验检测缺失_0170,隐患排查过程中电缆线路预防性试验超周期仍未实施重点测点，现场未提供替代依据,试验检测缺失,电缆线路,输电,隐患排查,2024-04-11,配电工程部,synthetic_v1
synthetic_v1_记录台账不规范_0131,一次设备专业主变压器异常处置单未签字确认处理依据，不满足留痕管理要求,记录台账不规范,主变压器,一次设备,状态监测,2025-03-02,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0168,现场检查发现防误闭锁装置联动验收未覆盖关键风险点，验收把关流于形式,验收把关不严,防误闭锁装置,二次设备,联调联试,2024-04-02,设备检修部,synthetic_v1
synthetic_v1_记录台账不规范_0136,试验检测过程中断路器检测报告漏填责任人信息，扫描件质量较差,记录台账不规范,断路器,一次设备,试验检测,2025-05-23,设备管理部,synthetic_v1
synthetic_v1_验收把关不严_0010,架空线路隐蔽验收未覆盖专项复验，会议纪要未见异议记录,验收把关不严,架空线路,输电,日常巡检,2024-05-29,变电运维站,synthetic_v1
synthetic_v1_标准执行不到位_0063,避雷器周期要求执行频次低于巡检周期，仍按历史经验执行,标准执行不到位,避雷器,一次设备,在线监测,2025-06-11,设备检修部,synthetic_v1
synthetic_v1_标准执行不到位_0033,二次回路在现场作业环节现行标准简化处理巡检周期，仍按历史经验执行,标准执行不到位,二次回路,二次设备,现场作业,2024-12-05,变电运维站,synthetic_v1
synthetic_v1_记录台账不规范_0180,断路器在缺陷处理环节异常处置单漏填检查明细，不满足留痕管理要求,记录台账不规范,断路器,一次设备,缺陷处理,2025-06-01,运维二班,synthetic_v1
synthetic_v1_记录台账不规范_0172,开关柜操作记录漏填时间戳，扫描件质量较差,记录台账不规范,开关柜,配电,投运验收,2025-02-02,设备管理部,synthetic_v1
synthetic_v1_标准执行不到位_0152,交接验收过程中GIS设备管理模板简化处理巡检周期，与标准要求存在偏差,标准执行不到位,GIS设备,一次设备,交接验收,2025-03-31,试验班,synthetic_v1
synthetic_v1_记录台账不规范_0187,电能表原始记录仅保留结论时间戳，无法支撑后续追溯,记录台账不规范,电能表,营销,计划管理,2025-03-21,继保班,synthetic_v1
synthetic_v1_验收把关不严_0113,接地网在隐蔽验收环节投运验收未覆盖全量回路，关键见证点缺失,验收把关不严,接地网,土建,隐蔽验收,2025-04-24,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0039,一次设备专业GIS设备联动验收资料未齐套即必要见证资料，关键见证点缺失,验收把关不严,GIS设备,一次设备,设备检修,2025-01-28,运检一班,synthetic_v1
synthetic_v1_记录台账不规范_0084,主变压器在试验检测环节检测报告未填写关键字段，不满足留痕管理要求,记录台账不规范,主变压器,一次设备,试验检测,2024-04-09,营销运维班,synthetic_v1
synthetic_v1_标准执行不到位_0052,输电专业电缆线路双签要求仍沿用填报要求，现场人员解释依据不充分,标准执行不到位,电缆线路,输电,试验检测,2024-06-17,试验班,synthetic_v1
synthetic_v1_试验检测缺失_0091,二次设备专业直流系统核容试验漏做规定项目，与现行标准要求不符,试验检测缺失,直流系统,二次设备,试验检测,2024-10-01,基建项目部,synthetic_v1
synthetic_v1_验收把关不严_0108,一次设备专业避雷器检修验收未完成复验即关键试验结果，会议纪要未见异议记录,验收把关不严,避雷器,一次设备,异常处置,2025-05-24,变电运维站,synthetic_v1
synthetic_v1_验收把关不严_0098,现场检查发现主变压器检修验收资料未齐套即关键风险点，仍出具通过意见,验收把关不严,主变压器,一次设备,试验检测,2024-05-02,试验班,synthetic_v1
synthetic_v1_标准执行不到位_0087,现场检查发现二次回路管理模板未落实审核流程，与标准要求存在偏差,标准执行不到位,二次回路,二次设备,运行维护,2024-04-12,设备检修部,synthetic_v1
synthetic_v1_试验检测缺失_0146,输电专业架空线路预防性试验超周期仍未实施重点测点，与现行标准要求不符,试验检测缺失,架空线路,输电,竣工验收,2024-05-20,变电运维站,synthetic_v1
synthetic_v1_试验检测缺失_0082,开关柜耐压试验缺少关键项目，与现行标准要求不符,试验检测缺失,开关柜,配电,投运验收,2024-12-24,运检一班,synthetic_v1
synthetic_v1_验收把关不严_0052,二次回路在现场作业环节隐蔽验收未核对必要见证资料，验收把关流于形式,验收把关不严,二次回路,二次设备,现场作业,2024-10-02,基建项目部,synthetic_v1
synthetic_v1_验收把关不严_0080,断路器在缺陷处理环节联动验收未完成复验即专项复验，关键见证点缺失,验收把关不严,断路器,一次设备,缺陷处理,2024-06-30,设备管理部,synthetic_v1
synthetic_v1_标准执行不到位_0178,开关柜管理模板未落实实施步骤，导致执行口径不一致,标准执行不到位,开关柜,配电,到货验收,2024-10-12,继保班,synthetic_v1
synthetic_v1_记录台账不规范_0095,配电专业开关柜验收问题清单未填写关键字段，扫描件质量较差,记录台账不规范,开关柜,配电,交接验收,2025-01-16,试验班,synthetic_v1
synthetic_v1_试验检测缺失_0039,现场检查发现架空线路耐压试验未覆盖必要工况，现场未提供替代依据,试验检测缺失,架空线路,输电,缺陷管理,2024-03-24,基建项目部,synthetic_v1
synthetic_v1_试验检测缺失_0035,开关柜交接试验缺少高风险回路，未见补测安排,试验检测缺失,开关柜,配电,投运验收,2025-05-13,设备管理部,synthetic_v1
synthetic_v1_标准执行不到位_0176,防误闭锁装置在改造验收环节判定规则仍沿用填报要求，仍按历史经验执行,标准执行不到位,防误闭锁装置,二次设备,改造验收,2024-07-07,配电工程部,synthetic_v1
synthetic_v1_记录台账不规范_0021,二次设备专业继电保护装置巡检台账时间不一致复验结论，不满足留痕管理要求,记录台账不规范,继电保护装置,二次设备,定期检验,2024-03-21,试验班,synthetic_v1
synthetic_v1_标准执行不到位_0076,日常巡检过程中架空线路周期要求未按巡检周期，仍按历史经验执行,标准执行不到位,架空线路,输电,日常巡检,2024-07-14,运维二班,synthetic_v1
synthetic_v1_记录台账不规范_0114,输电专业电缆线路原始记录缺少责任人信息，无法支撑后续追溯,记录台账不规范,电缆线路,输电,检修验收,2024-07-04,检修中心,synthetic_v1
synthetic_v1_标准执行不到位_0043,配电专业开关柜作业流程执行频次低于实施步骤，相关班组未完成切换宣贯,标准执行不到位,开关柜,配电,到货验收,2025-06-14,设备检修部,synthetic_v1
synthetic_v1_记录台账不规范_0111,配电自动化终端在运行维护环节巡检台账仅保留结论时间戳，台账完整性不足,记录台账不规范,配电自动化终端,配电,运行维护,2024-11-23,配电工程部,synthetic_v1
synthetic_v1_试验检测缺失_0008,开关柜在到货验收环节预防性试验漏做规定项目，与现行标准要求不符,试验检测缺失,开关柜,配电,到货验收,2024-08-21,运检一班,synthetic_v1
synthetic_v1_记录台账不规范_0144,现场检查发现直流系统操作记录漏填责任人信息，扫描件质量较差,记录台账不规范,直流系统,二次设备,试验检测,2025-03-24,设备检修部,synthetic_v1
synthetic_v1_试验检测缺失_0191,断路器在缺陷处理环节功能校验未开展关键项目，未见补测安排,试验检测缺失,断路器,一次设备,缺陷处理,2025-01-05,设备检修部,synthetic_v1
synthetic_v1_标准执行不到位_0032,营销专业电能表管理模板未按填报要求，现场人员解释依据不充分,标准执行不到位,电能表,营销,抽检监督,2024-09-16,设备检修部,synthetic_v1
synthetic_v1_标准执行不到位_0164,到货验收过程中开关柜现行标准未落实抽检口径，仍按历史经验执行,标准执行不到位,开关柜,配电,到货验收,2024-10-25,设备检修部,synthetic_v1
synthetic_v1_记录台账不规范_0166,异常处置过程中避雷器验收问题清单仅保留结论时间戳，无法支撑后续追溯,记录台账不规范,避雷器,一次设备,异常处置,2024-10-24,营销运维班,synthetic_v1
synthetic_v1_记录台账不规范_0061,架空线路在缺陷管理环节操作记录未签字确认关键字段，无法支撑后续追溯,记录台账不规范,架空线路,输电,缺陷管理,2024-07-11,基建项目部,synthetic_v1
synthetic_v1_记录台账不规范_0035,竣工验收过程中架空线路原始记录漏填责任人信息，台账完整性不足,记录台账不规范,架空线路,输电,竣工验收,2024-09-08,继保班,synthetic_v1
